Sum,C,D,E,F,G,J,N,O,P,Q,R,S,T,fraud
26.30807227,-2.352575564,3.413136697,2.700451593,-4.019589207,-5.680494526,-3.805610733,-5.880464881,-1.033333781,-2.889888489,-5.935315137,-1.562519045,0.03863202,2.046029946,1
22.12,0.368882329,-0.768516416,0.75196968,0.202583826,0.521116365,-0.494755269,-2.008179352,0.360048911,0.788578026,-0.112875649,0.788207738,-0.555927649,0.33384686,0
1.0,-1.512175698,-0.411717255,2.918418379,-1.808089305,1.630638321,0.191863903,0.668919033,-2.373240342,-0.193983584,-1.429858161,0.126951715,-1.252140468,-0.517444859,0
15.0,-0.089121992,-2.851924709,-0.154439098,-1.350175689,0.025119363,0.937694832,-0.459865513,-0.876302966,-0.477717551,0.022556553,0.003079782,-1.097691613,-0.648384771,0
60.9,1.2984964,-0.731990926,0.409851912,-0.151348216,0.893782102,-0.321646506,0.059761422,-0.619847576,0.289510686,-0.798899168,0.32483688,0.32594343,0.005743436,0
1.98,-1.850107873,0.19008171,1.241228825,1.183191731,-0.1592386,-0.566096739,-0.704101411,1.311291014,-0.928620576,1.664576701,-2.220194196,-1.477166917,-0.297930589,0
139.48,1.371450088,0.324671893,0.643680942,-0.400431707,0.913583733,-0.654555046,0.720961252,-0.964092934,-0.23814653,-0.199575105,-0.095798695,-0.9469653,0.127997639,0
3.98,1.943071644,0.221992474,-0.321219268,-0.367865273,0.307058975,-0.689573989,-0.392410514,-0.643688562,0.15525314,-0.496377376,0.105125666,-0.976577167,-0.269810981,0
103.95,-1.240807041,1.613538592,-0.08157507,-0.877976069,0.118596533,-0.333097375,-0.968268596,0.383791568,0.386886955,0.503767457,0.324984471,-0.70485968,-0.06155883,0
17.98,-1.001419851,-0.633174632,-0.732239428,-1.066289394,-0.221184641,-0.272360079,1.328204073,-1.076661774,0.458970079,-0.080630878,-0.076021275,0.101579126,-0.177410269,0
69.99,1.251614876,-0.60279492,0.024045887,-0.27832098,1.005472421,0.669731885,-1.293835168,0.049534367,0.110319147,-1.034287138,0.07470957,-0.446205968,0.126160744,0
12.92744223,-1.926391123,2.075146526,-1.145234818,-0.565030708,-2.544056427,-3.066745996,-4.46113833,0.582552823,-2.102893148,-5.996198839,-0.691617982,0.571867615,0.38872456,1
77.2,1.153402995,1.165940516,-0.846676304,0.507495999,-0.67955963,-0.034623482,0.143193693,0.265001504,0.220523722,-0.335162017,0.224495319,-0.448936353,-0.054274197,0
1.177220933,-7.724920052,5.651586738,-1.785940976,-2.336669396,-5.074013732,-7.12436901,-9.383155136,-0.912457361,-7.852694516,-9.780845048,-3.090652733,2.920822411,0.755900454,1
8.94,-0.820498732,-1.219018516,0.984634474,0.173055332,0.680956932,0.650294048,0.031605132,-0.99290241,0.40278057,-1.065321918,0.038739103,0.529116882,0.410737419,0
84.98615391,-9.291071099,7.463388202,-7.373895573,-2.722749922,-10.76710782,-11.84335001,-13.39630494,0.131121906,-12.16203364,-23.24247782,-8.821505119,2.366648686,0.566858145,1
7.98,-0.968310209,-0.806106522,1.219208152,-0.329185102,0.834188367,-0.477658761,-0.82771497,0.027623251,0.680040485,0.084136613,0.293007364,0.12987047,0.08092628,0
44.01,-1.025360082,-0.643192547,0.847217334,-0.634263301,0.904873035,0.336554831,-1.021699719,-0.811827337,0.44502194,0.229078448,0.228657594,-0.092427233,-0.056401721,0
552.89,1.204924993,-0.567391122,-1.922843084,0.095708619,0.371895471,-0.611522441,-0.706292254,-0.791747823,0.925092765,0.974386037,-1.943127252,-0.119816179,0.060072147,0
240.68,-2.124287585,0.475354355,0.247565057,-0.695670551,0.45682982,-0.973937695,-1.593189851,-0.088420331,0.132643393,0.822557166,0.118081929,0.259299669,0.353300303,0
4.0,-0.067751682,-0.000391411,0.129098284,0.203582011,-0.150059234,-0.063148656,0.160514029,-0.306781408,0.488618626,-0.822271043,0.244667643,1.033897533,-0.048503384,0
72.6,0.30065519,-0.619022648,-0.945925791,-1.051540319,-0.060633777,-1.123920729,0.183704053,0.605004939,-0.936086226,0.224104324,-0.290596705,0.942045145,-0.051668901,0
1.0,0.288413952,-0.179422569,1.426084134,-0.645979277,1.091342289,-0.951647777,0.875723753,-1.820202092,-0.144522088,-0.564528833,0.08815667,-0.335707571,-0.197345816,0
55.27597303,-1.918163461,2.36975611,-0.16184279,-0.847770409,-0.46371348,-2.644808692,-4.767168702,0.843319812,-0.359741879,1.21652137,0.493528502,-0.151281082,0.021144389,1
8.47,0.983389432,-1.238767632,0.414500381,0.623105592,-0.283317937,-1.01748918,1.6025445,-0.535380659,0.920671945,-0.345907194,0.135101775,-0.747857404,-0.251700814,0
0.01,-0.289495185,-0.719356241,0.118748005,-0.464819247,0.901442084,4.188611311,-0.625328959,-2.336611004,-1.271175181,0.515006164,-0.948222689,0.076765061,1.121253605,0
1.0,-22.46897316,8.58013246,-15.42102161,1.386748294,-31.25297161,-20.27619753,-1.446574527,-2.949172183,-8.109982689,-17.20561279,-7.210825527,-0.802819649,5.13065299,1
35.22016833,-14.98474565,9.650392227,-10.6768035,-2.873635624,-14.42947417,-12.82599272,-9.634754427,-2.483002553,-10.73434098,-20.37229453,-8.443310761,0.976524625,-0.606031098,1
9.99,0.168514616,1.163160006,0.244774723,0.500910492,-0.56085221,0.156989699,-0.269679192,1.620602116,-0.728659801,0.057373028,0.893613494,2.552517798,0.27674043,0
1.0,0.903828978,-0.722368369,-0.402301494,-0.805883696,0.16742271,-0.226794568,-0.101184679,-0.432688408,0.029849938,-0.132096144,-0.685858878,-0.310667169,0.062107713,0
23.95,0.68556889,0.762753428,-0.759081399,-0.034138966,-0.448489715,-0.013631659,0.660101494,-0.305560506,-0.213618575,0.25398377,-0.412347373,0.087570052,-0.282841567,0
1.0,-5.178862359,5.27692647,0.993101285,-2.115484235,-2.992930612,-4.952194024,-9.656708265,0.564929488,-3.089367917,-2.467969688,-1.309056114,-0.629164542,-0.048847471,1
10.0,0.594811224,1.326406982,-0.449702085,-0.718562744,0.040998202,0.031520679,0.479836188,1.200809925,-0.27581524,0.025019239,-0.63487516,-1.03231771,-0.208016783,0
1.0,0.157022392,0.980562647,0.538643619,-0.406616178,-0.033327474,-1.350303538,-1.746267604,0.633904862,-0.347593599,-0.706085766,0.524583049,0.148362847,0.029360225,1
2.99,-1.427944475,0.144219594,0.308590676,-0.631824493,0.135171921,0.161127788,0.570801326,0.026341468,-0.026409753,-0.794344489,0.393288142,0.052749563,-0.169774227,0
1.0,-0.907617096,1.01143958,0.869202468,-0.415734643,0.360009755,-0.713199162,-1.648371251,1.065979355,0.950820287,0.319990634,0.908576879,-0.105590179,0.020800814,0
65.0,1.681859598,0.597575378,-1.522169941,0.910109804,-1.238698135,-0.461995871,-0.854205009,-1.931275173,-0.593854544,0.612483393,-0.551107993,0.462090171,-0.031734543,0
1.0,-2.506192644,0.586517641,0.698924407,-1.23595242,0.192000756,-1.012480241,-2.176328158,0.537907873,1.046165965,1.506311281,1.892086407,-0.351013869,-0.194834977,0
316.43,-2.588781277,0.298360132,-3.957803444,1.165707037,0.465330754,0.568418502,0.03861751,-0.652138674,1.825775056,1.201256038,-1.875704806,-0.052504328,-1.581102392,0
22.82,-0.860260302,-1.833037578,1.421657603,3.102331,-1.03398117,-1.264738977,0.935607019,0.876438948,1.459472038,-0.673336579,0.197527444,-0.161860036,-0.457341894,0
0.830077281,-9.932770897,5.267047498,-3.540173179,-0.284411896,-11.37160578,-6.733602412,-6.472955813,-1.512690264,-3.660521481,-7.03527352,-1.894905302,-1.01160356,0.314271582,1
4.04,1.447263748,1.125406106,-0.003945467,0.262272926,0.300532982,-0.250963479,0.260092103,-1.503239361,-0.705974001,0.207290885,-0.003700307,1.420212546,-0.186073602,0
23.0,1.172477676,-0.947110583,0.077070966,-1.655590484,0.670737169,-1.074448589,0.321008118,0.18086338,0.122426185,-0.1724202,-0.761157657,-0.430544659,-0.11629501,0
50.0,0.985402241,-0.809443758,0.145342963,1.130513849,0.071900853,0.428943801,0.010853636,-0.577371713,-0.872639277,-0.939303563,2.72469882,-0.949210799,-0.579977234,0
29.0,0.147211697,-2.202457796,-0.116332771,-0.461004688,0.06316267,0.642620433,-2.359937036,-0.725536496,2.077291124,0.627678772,0.212025422,-0.206542569,0.144440044,0
1904.75,-2.270412567,0.188260733,-2.915344199,0.345139047,1.635338104,0.510594855,0.378454749,0.308925833,-0.806591307,1.118926067,-0.031830806,-0.711955943,3.382358498,0
925.8,-0.370038257,1.620693129,-0.90884253,1.195956501,0.626699536,-0.490835033,-0.059567039,1.801098161,0.888789359,-0.965988091,0.45601043,-0.849212619,1.820603109,0
156.42,0.52644047,1.145455349,-0.541910535,0.378582232,-0.330342191,0.132737278,0.65253599,0.967448641,0.534107502,-0.612739186,0.561332245,-0.607826909,0.07484533,0
900.0,-2.315738666,0.866167743,-0.778129951,-0.181331585,1.176231484,-0.63400471,0.142900297,-0.313920405,-0.46836558,-0.140940208,-0.207458053,0.073512712,1.639452907,0
74.0,1.527126353,-2.788663817,0.157199236,-0.083410121,0.925968243,-1.133032332,0.149846753,1.106439915,-0.54283412,-0.411452374,-0.430395806,-0.408919805,-0.183781904,0
10.5,0.041392057,-1.108086915,1.868525882,0.885776629,1.365780531,1.209222674,-0.779306152,0.331375781,-1.541527196,0.128325625,-2.283578149,-1.085471614,0.225247347,0
311.3226794,-2.488476658,3.76899425,1.679917784,1.151458127,-0.523471874,-0.307290048,-3.351280727,0.723623713,-2.379820284,-2.321892662,-1.797929626,0.354431809,-1.27027725,1
99.99,-12.32644551,4.230636303,-7.240282333,-3.315947882,-7.920600177,-6.163154182,-7.306680058,0.921672965,-4.22098473,-7.190024136,-2.541722892,0.603602078,0.822854144,1
1.0,-1.953181459,1.394859385,1.484953592,-0.867329482,0.721148527,-1.610654866,-3.518924984,1.318854583,0.959775666,2.646989978,1.08473216,-0.884183847,-0.002996235,0
42.95707747,-2.011536853,1.72083669,-1.275467959,-0.521431192,-2.645744924,-3.420678747,-4.44793999,0.451737052,-2.178431061,-5.991366992,-0.716299107,0.612367937,0.441823132,1
90.65261593,-5.683719242,6.322720431,0.116784018,-0.269058049,-2.684668802,-4.5036243,-7.478488673,-1.672077523,-2.954366625,-4.79154447,-0.700326648,0.578378172,0.786125462,1
32.0,1.31985561,0.868811615,0.091029647,1.04695428,-0.304143727,-0.189275563,0.438791885,1.165698708,0.395464722,-0.4712089,0.821612564,0.904222876,-0.070528354,0
9.99,-0.191832271,0.259412434,-0.846751598,-0.510429058,-0.660094064,0.184373064,0.239225144,-0.095276931,0.644673318,-0.686973056,0.127401573,0.184220214,-0.224632553,0
87.26,1.193936209,1.116819202,0.312679753,0.619552626,1.158368038,0.260281377,-0.440230877,0.246647465,-1.164556701,0.264408278,-0.628786705,0.930415199,0.174224618,0
9.03,0.489846805,1.259159815,-0.641812483,-1.299229802,0.154568864,0.047309915,0.661046864,1.012937104,-0.049487478,-0.16378491,-0.177293041,-0.564726418,-0.228614302,0
1.69,2.03552411,1.186344911,0.928063439,-0.016378348,1.079111693,-0.141286165,-0.81091001,-1.277989039,-1.578105749,0.401662068,-0.805947659,1.396714414,0.128785267,0
0.99,0.608378788,0.558064339,-0.573148509,-0.799230888,-0.077046806,0.120244344,0.563313496,0.379934704,0.466692479,-0.566364898,-0.042698849,0.097744969,-0.127575161,0
116.3639135,-5.882232141,4.730343101,-1.318709177,0.149514187,-3.486282511,-0.97284142,-8.45297229,0.679228081,-2.626276486,-4.436006176,-0.320919614,1.027387365,-0.77862281,1
3.819121109,-3.071296412,2.565478162,3.615349629,-3.137626253,-5.962540265,-3.084201627,-4.271168345,-0.164119671,-2.933311459,-2.901826796,-1.430193912,0.346369504,0.537040714,1
18.56,0.485043315,1.343874204,-0.283361031,0.002519879,-0.076664783,0.065572546,0.455425847,-0.710613316,-0.543406232,0.138989217,-0.43812451,-0.152541317,-0.223026675,0
29.5,-1.688130284,0.459529073,0.12008379,-1.17073959,0.149541535,-0.304710155,-0.38687147,0.312657859,0.3494577,0.270568581,0.963140329,-0.250660031,-0.19278078,0
12.3,-0.408416543,3.276670344,9.168453101,-4.749261013,-6.901443057,0.247733789,0.834110315,1.603291227,0.005970892,0.235173104,-0.288622886,-0.134832913,-0.796276231,0
11.5,3.101710902,0.247331912,-0.262403199,-0.282290275,0.569328849,-0.81127124,-0.923166473,-0.522784264,-0.006612019,-0.512580502,-0.241607629,-0.830699635,0.027139296,0
20.0,1.552626065,0.806876583,-2.622148991,1.439450813,-2.710607607,0.638555869,-0.2129032,-2.249807358,-2.044448374,1.431685241,1.883832783,0.804100957,-0.791032823,0
18.99052135,-2.326762148,3.439285446,-0.193476952,-0.307229844,-1.889048807,-2.477926613,-4.984184491,0.193174096,-1.06245564,-4.140594659,-0.354789148,-0.410051216,0.315806951,1
123.0,0.581778932,-2.06530638,-1.149502611,-0.700611026,0.219283676,-0.557339513,-1.653255181,-0.190549586,2.043978874,0.963356073,-0.855168822,-0.228664991,0.095630326,0
7.03,1.046278011,2.63440502,-0.473228977,-0.007428723,-0.184116857,0.711736818,0.2410082,-1.27171518,0.445764007,-0.374870158,-0.164938095,-0.366158586,-0.207973414,0
4.0,1.31446386,0.665680032,-0.397572157,-0.408673738,0.151180221,0.69854909,0.208321643,0.373208885,-0.739545519,0.341837881,0.151430497,2.24490651,-0.079005812,0
54.99,0.835603956,-0.585496583,-0.109200804,-0.893529336,0.135607439,-0.738917888,-0.099109032,-0.059717897,0.476578588,-0.505849901,-0.469828643,-0.21982868,-0.059174976,0
309.9478211,-6.533271563,3.876202752,-0.688219308,-1.755448865,-0.186428551,-5.548489195,-10.85777335,0.439180745,-1.939140364,-1.128408966,0.401289184,0.187291749,-0.203185439,1
63.83242471,0.362472905,1.777502103,-1.009910437,-0.023085309,-1.628195377,-1.947674408,-2.446467884,0.25215359,-1.969149409,-2.83668271,-0.309202118,0.717168059,0.020520763,1
1.79,-1.737441412,0.410748719,0.389616309,-0.864455561,0.145153879,-0.361082579,-0.732263495,0.272712132,0.359181845,0.487186967,-0.219155008,0.076916287,-0.191303841,0
222.35,1.001315767,-1.539363622,-0.825860286,-0.985166797,1.082700178,-0.147506609,0.129785484,0.138289951,-1.067059252,-0.323347413,1.098948223,-1.506175147,-0.035530747,0
738.0,-0.988947254,0.736670119,0.965846037,-1.850570442,0.717388863,-1.0488619,1.041607039,-0.981809661,0.458110637,-0.344995374,0.525825995,-0.116753068,2.752625442,0
1.0,-5.855086172,6.180016889,1.514246229,-2.579044163,-0.952344137,-5.313859605,-9.435012775,-0.321991493,-1.070993583,0.897117702,0.661945111,-2.296357889,0.307002312,1
27.9,-1.474351414,0.197464109,0.112639816,-0.7824376,0.113509491,0.188002486,0.83882959,0.204425831,0.058773951,-0.769216582,0.554258369,0.106813897,-0.22912536,0
19.95,-1.195122635,-0.754119117,-0.63262101,-0.325355403,-1.09185927,0.253357917,-1.797416507,-0.214560214,1.848810532,1.202085835,0.054372254,0.424029694,0.028609049,0
2.94,0.113185898,0.880484269,0.165066103,0.066443747,-0.034526529,-0.041253744,0.349752578,1.333247986,0.129043798,-0.47135063,-0.28353507,-0.412566763,-0.169174465,0
21.38,-1.348860191,-1.062747396,2.798668678,-1.24206437,1.690938302,0.651745385,0.20629279,-0.822775085,-0.51973057,-1.302165961,0.240902799,0.341096586,-0.046302243,0
246.24,-1.317119926,-1.397514568,0.468590465,4.545471582,-1.988758719,0.375347436,-1.062789498,-0.839792403,0.752907476,0.504531948,-1.432140971,0.674185785,0.504804419,0
59.7,0.386711103,-0.375030595,-1.085242508,-0.6105083,-0.49286844,0.458215718,-0.237556911,-0.270939464,0.114892583,1.151444328,-2.23015035,0.442824111,0.063788116,0
74.95,-0.352721924,0.281052855,0.159977905,-0.451334953,0.361571893,0.097045595,0.738916191,0.180988156,0.495295742,-0.771224816,-0.044397598,0.690935367,0.043102101,0
39.43439156,1.316789421,2.052272328,-0.393373219,-0.057960451,-0.186884647,-0.705780726,0.878981221,-0.368863031,0.175445145,-0.746565616,-0.365877843,-2.318882341,-0.371050363,1
14.4,-0.487734509,0.414206912,-1.114485732,1.478256189,-3.262534166,-0.391799412,1.476919824,0.038747131,0.408049809,0.244387201,-0.249162805,-0.689883921,1.388617845,0
100.0,-0.817921242,-0.996264299,-0.919433394,-0.288044638,-0.946464445,0.719885119,-0.352687173,0.702862448,1.768048629,-0.351254492,-0.917101723,0.836417184,0.154962769,0
41.02744796,-2.90742039,1.666003946,-0.361846589,-0.189687765,-1.931535146,-2.421107024,-4.962088534,-0.161642789,-1.132846644,0.49737713,0.718961204,0.429869174,-0.752911157,1
58.05,1.569506668,-0.94769004,-1.272120012,-0.383765227,-0.237865157,-0.955257637,-0.053031757,1.254560943,-1.051076239,0.303420448,1.003603575,2.597737603,0.285083213,0
25.0,0.16381985,-0.896281015,-0.585920814,-0.101238871,-0.658089248,0.575766147,-0.063302669,1.19028466,1.216391046,0.222233728,-1.685045859,0.565156737,0.061876302,0
79.12113274,-0.229202316,3.358544351,-0.553751914,-0.164225145,-1.066775772,-2.332573006,-4.69289319,0.382028718,-2.222435813,-2.682544748,-0.742237902,0.921531938,0.487322476,1
8.5,1.478131676,1.212669438,0.380090684,0.286445451,0.41548011,0.076509099,0.208417121,-0.484635044,-1.030590856,0.378914045,-0.187799567,1.01458094,0.185337316,0
16.0,-1.325074315,3.630495502,0.807776216,0.18859943,0.300144102,1.72331035,0.99850438,-1.529905095,0.62459805,-0.694565962,0.220529366,-1.266834051,-0.382598085,0
834.84,-0.147575852,-0.671346651,-2.239256073,0.908178115,-0.377398447,0.987880969,-0.111466566,-0.490357816,-0.973998499,1.24848756,-0.588332232,-0.509181608,1.217690477,0
235.4,0.690064034,1.227262304,-0.83017256,0.649647723,-0.442146958,-0.109843511,0.021780071,-0.33317271,0.587808955,-0.739563379,0.860930325,0.323384922,0.304686834,0
0.76,-5.252906791,3.926818787,-2.739825634,-2.087075376,-6.250282233,-8.63306394,-12.14556366,0.354390504,-8.996244449,-14.46407997,-6.013949759,0.666889479,0.733402927,1
5.38,1.286628206,0.064854288,0.015598565,-0.983213055,0.707891218,-0.509172154,-0.402187216,0.909365372,0.390672812,0.014332797,-0.119437632,-0.08880422,0.110883682,0
0.89,0.271238842,0.47948616,0.046770272,0.19011705,-0.183620416,-0.197961549,-0.004956224,0.915697508,0.090930979,0.315034409,-0.692121734,-0.631577265,-0.144885475,0
8.0,-0.867722225,-2.632687741,1.743246566,-1.386842468,1.789265409,-0.288733935,-0.146797461,-1.120773678,-0.705912795,-0.711283066,-0.900127792,-0.813222104,-0.225139799,0
99.99,-29.28634347,6.424384438,-20.74558646,-4.76781544,-19.25126402,-7.993866448,-5.431407115,-0.11974459,-5.408159114,-11.4971543,-4.690998921,0.712996614,1.713587533,1
68.7,0.910349198,0.102727116,0.998487918,-0.208281204,0.397779216,-0.967447102,-0.842063633,0.29278111,0.214789104,0.862165953,0.98913078,1.085944157,0.397551783,0
12.95,0.152550929,0.352201262,-0.710657379,0.262076118,-1.113794629,-0.236204578,1.240932597,-0.658956147,0.833702578,-0.1785207,0.784727466,-0.229596887,-0.156006273,0
23.72,1.226090806,-0.196432707,0.020913896,-0.824212422,-0.120122937,-0.894696645,-0.036522606,0.748106181,0.096195293,-0.439482062,0.384374225,0.000850319,0.296264793,0
0.89,0.088779832,0.563317398,-0.07961669,-0.758164839,0.096393738,-0.291115201,-0.385329326,1.097088876,0.619737365,-0.219451433,-0.164335543,0.002222309,-0.044115792,0
28.4,1.62470836,-3.016360115,-1.07905509,-0.74906104,-0.13628757,0.911964916,-0.581686218,-0.521321767,-0.248558802,0.28234072,0.205318185,-0.820064119,-0.176758434,0
44.0,0.170288485,-1.783221922,-0.582062147,1.401302953,-1.475188853,1.307724512,-0.693651091,1.171772151,-0.438637811,0.592429819,-0.176502531,-0.866611664,-0.101129839,0
10.0,-0.341639586,-2.280199756,-0.420878237,-0.112127452,-0.529314945,-1.586727745,0.407441397,2.020820965,-0.886260104,-7.67e-05,0.348187617,1.369966156,-0.217368539,0
13.89,-0.389967139,0.521644638,2.562759515,3.592516336,-0.070575806,0.327092996,0.457363122,1.762133629,-0.206052646,-0.383348351,0.464877442,1.773388526,0.160606549,0
136.9,0.962725078,2.770525838,0.26542626,1.730794112,-0.505490076,1.246228484,0.551343221,1.049448389,-0.320580506,0.482393764,-0.233357872,0.350470563,-1.436320818,0
7.95,2.095141177,1.218780674,-1.94194968,0.281365496,-1.376037141,-0.480668924,-1.090521331,-1.322308289,-0.395894329,0.509150822,-0.145956786,0.17350193,-0.187436407,0
